Trade_ID,Timestamp,Symbol,Engine,Side,Entry,Exit,Points,Lots,Gross_USD,Fees,Net_USD,Net_INR,Balance_USD,Status,Notes
103,2026-09-03 22:36:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81007.0,80924.0,-83.0,100,-8.3,,-8.3,,,CLOSED,Max SL
104,2026-09-03 22:45:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80977.5,80861.67511871805,-115.8248812819511,100,-11.58248812819511,,-11.58248812819511,,,CLOSED,Bracket SL/TP (recovered)
105,2026-09-03 22:48:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81068.0,80940.88225309533,-127.117746904667,100,-12.7117746904667,,-12.7117746904667,,,CLOSED,Bracket SL/TP (recovered)
106,2026-09-03 23:00:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81022.0,80903.00815169865,-118.99184830134618,100,-11.899184830134619,,-11.899184830134619,,,CLOSED,Bracket SL/TP (recovered)
107,2026-09-03 23:06:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81054.5,80941.2271818218,-113.2728181782004,100,-11.32728181782004,,-11.32728181782004,,,CLOSED,Bracket SL/TP (recovered)
108,2026-09-03 23:09:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81113.0,80994.11452597739,-118.88547402260883,100,-11.888547402260883,,-11.888547402260883,,,CLOSED,Bracket SL/TP (recovered)
109,2026-09-03 23:15:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81088.0,80986.96647903153,-101.03352096847084,100,-10.103352096847084,,-10.103352096847084,,,CLOSED,Bracket SL/TP (recovered)
110,2026-09-03 23:21:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81135.5,81027.4814283486,-108.01857165139518,100,-10.801857165139518,,-10.801857165139518,,,CLOSED,Bracket SL/TP (recovered)
111,2026-09-03 23:47:53,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81243.0,81175.0,-68.0,100,-6.8,,-6.8,,,CLOSED,Max SL
112,2026-09-04 00:54:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81495.5,81372.32451805443,-123.1754819455673,100,-12.31754819455673,,-12.31754819455673,,,CLOSED,Bracket SL/TP (recovered)
113,2026-09-04 00:55:13,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81524.5,81495.0,-29.5,100,-2.95,,-2.95,,,CLOSED,Max SL
114,2026-09-04 01:01:57,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81511.5,81448.0,-63.5,100,-6.3500000000000005,,-6.3500000000000005,,,CLOSED,Max SL
115,2026-09-04 01:12:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81434.0,81309.12762639236,-124.87237360763538,100,-12.487237360763539,,-12.487237360763539,,,CLOSED,Bracket SL/TP (recovered)
116,2026-09-04 01:15:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81548.0,81423.88993879291,-124.11006120708771,100,-12.411006120708771,,-12.411006120708771,,,CLOSED,Bracket SL/TP (recovered)
117,2026-09-04 01:24:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81501.0,81380.46997832654,-120.5300216734613,100,-12.053002167346131,,-12.053002167346131,,,CLOSED,Bracket SL/TP (recovered)
118,2026-09-04 01:27:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81580.5,81445.48997987463,-135.01002012536628,100,-13.50100201253663,,-13.50100201253663,,,CLOSED,Bracket SL/TP (recovered)
119,2026-09-04 01:30:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81713.0,81586.87998131217,-126.12001868782681,100,-12.612001868782682,,-12.612001868782682,,,CLOSED,Bracket SL/TP (recovered)
120,2026-09-04 01:30:11,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81705.0,81758.5,53.5,100,5.3500000000000005,,5.3500000000000005,,,CLOSED,Initial SL
121,2026-09-04 02:03:03,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81504.5,81369.5,-135.0,100,-13.5,,-13.5,,,CLOSED,Bracket SL/TP (recovered)
122,2026-09-04 04:03:29,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80991.5,80980.0,-11.5,100,-1.1500000000000001,,-1.1500000000000001,,,CLOSED,Initial SL
123,2026-09-04 04:06:23,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80989.0,81071.5,82.5,100,8.25,,8.25,,,CLOSED,TP
124,2026-09-04 07:27:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80948.5,80852.84310159824,-95.65689840176492,100,-9.565689840176493,,-9.565689840176493,,,CLOSED,Bracket SL/TP (recovered)
125,2026-09-04 07:30:03,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80957.0,80867.45073719836,-89.54926280163636,100,-8.954926280163637,,-8.954926280163637,,,CLOSED,Bracket SL/TP (recovered)
126,2026-09-04 08:33:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80803.0,80721.65278454481,-81.3472154551855,100,-8.13472154551855,,-8.13472154551855,,,CLOSED,Bracket SL/TP (recovered)
127,2026-09-04 08:36:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80917.5,80822.38115707733,-95.11884292267496,100,-9.511884292267496,,-9.511884292267496,,,CLOSED,Bracket SL/TP (recovered)
128,2026-09-04 08:42:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80913.0,80828.48630380647,-84.513696193535,100,-8.4513696193535,,-8.4513696193535,,,CLOSED,Bracket SL/TP (recovered)
129,2026-09-04 08:48:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80910.0,80829.80375175149,-80.19624824851053,100,-8.019624824851054,,-8.019624824851054,,,CLOSED,Bracket SL/TP (recovered)
130,2026-09-04 08:54:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80883.0,80806.47785227552,-76.52214772447769,100,-7.65221477244777,,-7.65221477244777,,,CLOSED,Bracket SL/TP (recovered)
131,2026-09-04 09:54:32,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81122.0,81134.5,-12.5,100,-1.25,,-1.25,,,CLOSED,Initial SL
132,2026-09-04 10:00:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81156.0,81056.17159187688,-99.82840812312497,100,-9.982840812312498,,-9.982840812312498,,,CLOSED,Bracket SL/TP (recovered)
133,2026-09-04 10:02:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81235.0,81161.5,-73.5,100,-7.3500000000000005,,-7.3500000000000005,,,CLOSED,Max SL
134,2026-09-04 10:15:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81070.5,80967.68732013213,-102.81267986787134,100,-10.281267986787133,,-10.281267986787133,,,CLOSED,Bracket SL/TP (recovered)
135,2026-09-04 10:21:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81053.0,80950.03919439964,-102.96080560036353,100,-10.296080560036353,,-10.296080560036353,,,CLOSED,Bracket SL/TP (recovered)
136,2026-09-04 10:27:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81043.5,80943.5661931303,-99.93380686969613,100,-9.993380686969614,,-9.993380686969614,,,CLOSED,Bracket SL/TP (recovered)
137,2026-09-04 10:30:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81073.0,80976.70432219243,-96.29567780757498,100,-9.629567780757498,,-9.629567780757498,,,CLOSED,Bracket SL/TP (recovered)
138,2026-09-04 10:41:35,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81040.0,81039.5,-0.5,100,-0.05,,-0.05,,,CLOSED,Max SL
139,2026-09-04 12:45:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80920.5,80803.16080349764,-117.33919650236203,100,-11.733919650236203,,-11.733919650236203,,,CLOSED,Bracket SL/TP (recovered)
140,2026-09-04 13:36:25,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,80624.0,80675.0,-51.0,100,-5.1000000000000005,,-5.1000000000000005,,,CLOSED,Max SL
141,2026-09-04 13:44:59,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,80696.0,80740.0,-44.0,100,-4.4,,-4.4,,,CLOSED,Max SL
142,2026-09-04 14:07:03,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81073.5,81037.0,36.5,100,3.65,,3.65,,,CLOSED,Initial SL
143,2026-09-04 14:09:02,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81050.0,81050.0,0.0,100,0.0,,0.0,,,CLOSED,Initial SL
144,2026-09-04 14:13:43,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,81119.0,81073.5,45.5,100,4.55,,4.55,,,CLOSED,TP
145,2026-09-04 14:21:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81052.5,80966.60641316218,-85.89358683781757,100,-8.589358683781757,,-8.589358683781757,,,CLOSED,Bracket SL/TP (recovered)
146,2026-09-04 14:24:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81117.5,81028.71845507917,-88.78154492082831,100,-8.878154492082832,,-8.878154492082832,,,CLOSED,Bracket SL/TP (recovered)
147,2026-09-04 14:27:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81130.5,81058.45642257352,-72.04357742647699,100,-7.204357742647699,,-7.204357742647699,,,CLOSED,Bracket SL/TP (recovered)
148,2026-09-04 14:33:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81116.0,81039.80694089248,-76.19305910752155,100,-7.619305910752155,,-7.619305910752155,,,CLOSED,Bracket SL/TP (recovered)
149,2026-09-04 14:36:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81188.5,81103.39037368586,-85.10962631413713,100,-8.510962631413713,,-8.510962631413713,,,CLOSED,Bracket SL/TP (recovered)
150,2026-09-04 14:43:31,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81135.0,81070.5,-64.5,100,-6.45,,-6.45,,,CLOSED,Max SL
151,2026-09-04 14:49:51,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81267.0,81254.0,-13.0,100,-1.3,,-1.3,,,CLOSED,Max SL
152,2026-09-04 15:05:38,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81098.5,81012.0,-86.5,100,-8.65,,-8.65,,,CLOSED,Max SL
153,2026-09-04 15:15:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81180.0,81057.28889579653,-122.71110420346668,100,-12.271110420346668,,-12.271110420346668,,,CLOSED,Bracket SL/TP (recovered)
154,2026-09-04 17:12:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81276.5,81189.00073079676,-87.49926920323924,100,-8.749926920323924,,-8.749926920323924,,,CLOSED,Bracket SL/TP (recovered)
155,2026-09-04 17:18:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81222.5,81146.11746686047,-76.38253313953464,100,-7.638253313953465,,-7.638253313953465,,,CLOSED,Bracket SL/TP (recovered)
156,2026-09-04 17:21:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81225.5,81153.77871922759,-71.72128077241359,100,-7.17212807724136,,-7.17212807724136,,,CLOSED,Bracket SL/TP (recovered)
157,2026-09-04 17:24:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81253.0,81183.20166785418,-69.79833214581595,100,-6.979833214581595,,-6.979833214581595,,,CLOSED,Bracket SL/TP (recovered)
158,2026-09-04 17:27:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,81257.0,81191.26047729317,-65.73952270683367,100,-6.573952270683367,,-6.573952270683367,,,CLOSED,Bracket SL/TP (recovered)
159,2026-09-04 19:00:30,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79277.5,79358.0,-80.5,100,-8.05,,-8.05,,,CLOSED,Max SL
160,2026-09-04 19:07:26,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79085.5,79125.0,-39.5,100,-3.95,,-3.95,,,CLOSED,Max SL
161,2026-09-04 19:24:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79491.5,79626.5,-135.0,100,-13.5,,-13.5,,,CLOSED,Bracket SL/TP (recovered)
162,2026-09-04 19:39:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79469.5,79615.0,-145.5,100,-14.55,,-14.55,,,CLOSED,Bracket SL/TP (recovered)
163,2026-09-04 19:42:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79283.0,79419.5,-136.5,100,-13.65,,-13.65,,,CLOSED,Bracket SL/TP (recovered)
164,2026-09-04 19:51:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79259.5,79392.0,-132.5,100,-13.25,,-13.25,,,CLOSED,Bracket SL/TP (recovered)
165,2026-09-04 19:52:11,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79112.0,79201.0,-89.0,100,-8.9,,-8.9,,,CLOSED,Initial SL
166,2026-09-04 20:00:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79277.0,79415.5,-138.5,100,-13.85,,-13.85,,,CLOSED,Bracket SL/TP (recovered)
167,2026-09-04 20:06:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79328.0,79485.5,-157.5,100,-15.75,,-15.75,,,CLOSED,Bracket SL/TP (recovered)
168,2026-09-04 20:12:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79253.5,79379.0,-125.5,100,-12.55,,-12.55,,,CLOSED,Bracket SL/TP (recovered)
169,2026-09-04 20:15:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79181.0,79324.0,-143.0,100,-14.3,,-14.3,,,CLOSED,Bracket SL/TP (recovered)
170,2026-09-04 20:18:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78997.5,79140.0,-142.5,100,-14.25,,-14.25,,,CLOSED,Bracket SL/TP (recovered)
171,2026-09-04 20:21:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78809.5,78957.0,-147.5,100,-14.75,,-14.75,,,CLOSED,Bracket SL/TP (recovered)
172,2026-09-04 20:33:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78876.0,79028.0,-152.0,100,-15.200000000000001,,-15.200000000000001,,,CLOSED,Bracket SL/TP (recovered)
173,2026-09-04 22:06:27,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79740.0,79753.5,-13.5,100,-1.35,,-1.35,,,CLOSED,Initial SL
174,2026-09-04 22:13:26,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79812.0,79756.0,56.0,100,5.6000000000000005,,5.6000000000000005,,,CLOSED,TP
175,2026-09-04 22:16:14,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79815.0,79773.5,41.5,100,4.15,,4.15,,,CLOSED,TP
176,2026-09-04 22:48:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79588.0,79673.727278425,-85.72727842499444,100,-8.572727842499445,,-8.572727842499445,,,CLOSED,Bracket SL/TP (recovered)
177,2026-09-04 22:49:05,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79537.0,79602.0,-65.0,100,-6.5,,-6.5,,,CLOSED,Max SL
178,2026-09-04 22:57:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79564.0,79644.03834938037,-80.03834938036744,100,-8.003834938036743,,-8.003834938036743,,,CLOSED,Bracket SL/TP (recovered)
179,2026-09-04 23:00:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79557.5,79636.26418156749,-78.76418156748696,100,-7.876418156748696,,-7.876418156748696,,,CLOSED,Bracket SL/TP (recovered)
180,2026-09-04 23:03:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79481.0,79568.18102574123,-87.18102574122895,100,-8.718102574122895,,-8.718102574122895,,,CLOSED,Bracket SL/TP (recovered)
181,2026-09-04 23:08:49,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79473.5,79523.5,-50.0,100,-5.0,,-5.0,,,CLOSED,Max SL
182,2026-09-04 23:15:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79500.0,79573.29291769564,-73.29291769563861,100,-7.329291769563861,,-7.329291769563861,,,CLOSED,Bracket SL/TP (recovered)
183,2026-09-04 23:18:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79460.5,79526.40056643166,-65.90056643166463,100,-6.590056643166463,,-6.590056643166463,,,CLOSED,Bracket SL/TP (recovered)
184,2026-09-04 23:24:02,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79445.5,79501.52536085178,-56.02536085178144,100,-5.602536085178144,,-5.602536085178144,,,CLOSED,Bracket SL/TP (recovered)
185,2026-09-04 23:24:56,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79375.5,79412.0,-36.5,100,-3.65,,-3.65,,,CLOSED,Max SL
186,2026-09-04 23:30:48,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79438.0,79491.0,-53.0,100,-5.3,,-5.3,,,CLOSED,Max SL
187,2026-09-05 01:12:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79627.0,79679.94215071361,-52.942150713613955,100,-5.294215071361395,,-5.294215071361395,,,CLOSED,Bracket SL/TP (recovered)
188,2026-09-05 02:00:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79712.0,79769.95082161532,-57.950821615319,100,-5.795082161531901,,-5.795082161531901,,,CLOSED,Bracket SL/TP (recovered)
189,2026-09-05 03:24:18,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79507.5,79541.5,34.0,100,3.4,,3.4,,,CLOSED,TP
190,2026-09-05 10:33:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79423.0,79425.5,2.5,100,0.25,,0.25,,,CLOSED,Initial SL
191,2026-09-05 13:18:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79693.0,79668.60273094843,-24.397269051565672,100,-2.4397269051565673,,-2.4397269051565673,,,CLOSED,Bracket SL/TP (recovered)
192,2026-09-05 13:19:17,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79730.5,79713.0,-17.5,100,-1.75,,-1.75,,,CLOSED,Max SL
193,2026-09-05 13:44:04,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79666.0,79639.0,-27.0,100,-2.7,,-2.7,,,CLOSED,Max SL
11,2026-09-06 11:24:02,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79961.5,79872.0,-89.5,1,-0.0895,,-0.0895,,,CLOSED,Bracket SL/TP (recovered)
12,2026-09-06 12:27:04,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79747.5,79842.5,-95.0,1,-0.095,,-0.095,,,CLOSED,Bracket SL/TP (recovered)
13,2026-09-06 14:51:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79922.0,80017.0,-95.0,1,-0.095,,-0.095,,,CLOSED,Bracket SL/TP (recovered)
14,2026-09-06 15:48:03,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79897.0,79802.0,-95.0,1,-0.095,,-0.095,,,CLOSED,Bracket SL/TP (recovered)
15,2026-09-06 16:48:05,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79954.5,79859.0,-95.5,1,-0.0955,,-0.0955,,,CLOSED,Bracket SL/TP (recovered)
16,2026-09-06 19:18:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79772.5,79867.0,-94.5,1,-0.0945,,-0.0945,,,CLOSED,Bracket SL/TP (recovered)
17,2026-09-06 21:06:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79587.0,79677.5,-90.5,1,-0.0905,,-0.0905,,,CLOSED,Bracket SL/TP (recovered)
18,2026-09-06 23:57:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79843.5,79849.5,-6.0,1,-0.006,,-0.006,,,CLOSED,Breakeven SL
19,2026-09-07 02:24:31,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79868.0,79869.0,1.0,1,0.001,,0.001,,,CLOSED,Breakeven SL
20,2026-09-07 02:59:13,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79966.5,79886.5,-80.0,1,-0.08,,-0.08,,,CLOSED,Max SL
21,2026-09-07 04:27:54,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79978.5,79995.5,17.0,1,0.017,,0.017,,,CLOSED,Breakeven SL
22,2026-09-07 04:55:10,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80173.0,80087.5,-85.5,1,-0.0855,,-0.0855,,,CLOSED,Max SL
23,2026-09-07 05:30:55,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80309.0,80248.5,-60.5,1,-0.0605,,-0.0605,,,CLOSED,Max SL
24,2026-09-07 06:35:45,BTC/USD:USD,E1_TREND_PULLBACK,LONG,80189.5,80135.0,-54.5,1,-0.0545,,-0.0545,,,CLOSED,Max SL
25,2026-09-07 08:07:41,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79956.0,80084.0,128.0,1,0.128,,0.128,,,CLOSED,Trail SL (stage 0)
26,2026-09-07 09:43:58,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79680.5,79571.0,109.5,1,0.1095,,0.1095,,,CLOSED,Trail SL (stage 0)
27,2026-09-07 10:13:35,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79639.5,79622.0,17.5,1,0.0175,,0.0175,,,CLOSED,Breakeven SL
28,2026-09-07 12:36:47,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79590.0,79588.5,1.5,1,0.0015,,0.0015,,,CLOSED,Breakeven SL
29,2026-09-07 12:52:41,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79561.5,79520.0,41.5,1,0.0415,,0.0415,,,CLOSED,Trail SL (stage 0)
30,2026-09-07 14:10:08,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79435.5,79402.0,33.5,1,0.0335,,0.0335,,,CLOSED,Breakeven SL
31,2026-09-07 16:41:10,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79396.5,79289.0,107.5,1,0.1075,,0.1075,,,CLOSED,Trail SL (stage 1)
32,2026-09-07 17:51:04,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79382.0,79466.0,-84.0,1,-0.084,,-0.084,,,CLOSED,Max SL
33,2026-09-07 19:08:42,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79517.0,79369.5,147.5,1,0.1475,,0.1475,,,CLOSED,Trail SL (stage 1)
34,2026-09-07 20:13:48,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79300.0,79023.5,276.5,1,0.2765,,0.2765,,,CLOSED,Trail SL (stage 2)
35,2026-09-07 20:48:25,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79161.0,78927.5,233.5,1,0.2335,,0.2335,,,CLOSED,Trail SL (stage 1)
36,2026-09-07 21:13:05,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78887.5,78737.5,150.0,1,0.15,,0.15,,,CLOSED,Trail SL (stage 1)
37,2026-09-07 21:28:37,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78728.5,78808.0,-79.5,1,-0.0795,,-0.0795,,,CLOSED,Max SL
38,2026-09-08 00:20:04,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79082.5,79176.5,-94.0,1,-0.094,,-0.094,,,CLOSED,Max SL
39,2026-09-08 01:48:46,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79377.5,79225.0,152.5,1,0.1525,,0.1525,,,CLOSED,Trail SL (stage 2)
40,2026-09-08 02:18:35,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79209.0,79190.0,19.0,1,0.019,,0.019,,,CLOSED,Breakeven SL
41,2026-09-08 03:58:04,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79042.5,79169.0,126.5,1,0.1265,,0.1265,,,CLOSED,Trail SL (stage 0)
42,2026-09-08 05:12:52,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,79049.0,79025.5,23.5,1,0.0235,,0.0235,,,CLOSED,Breakeven SL
43,2026-09-08 07:04:14,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79394.0,79307.5,-86.5,1,-0.08650000000000001,,-0.08650000000000001,,,CLOSED,Max SL
44,2026-09-08 07:56:35,BTC/USD:USD,E1_TREND_PULLBACK,LONG,79309.5,79378.0,68.5,1,0.0685,,0.0685,,,CLOSED,Trail SL (stage 0)
45,2026-09-08 08:34:30,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78968.0,78905.0,-63.0,1,-0.063,,-0.063,,,CLOSED,Max SL
46,2026-09-08 09:01:37,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78808.0,78867.5,-59.5,1,-0.059500000000000004,,-0.059500000000000004,,,CLOSED,Max SL
49,2026-09-08 10:32:22,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78657.5,78709.0,-51.5,1,-0.051500000000000004,,-0.051500000000000004,,,CLOSED,Max SL
50,2026-09-08 11:39:21,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78629.0,78595.5,33.5,1,0.0335,,0.0335,,,CLOSED,Breakeven SL
51,2026-09-08 12:37:46,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78407.0,78395.0,12.0,1,0.012,,0.012,,,CLOSED,Breakeven SL
52,2026-09-08 13:06:52,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78408.5,78497.0,-88.5,1,-0.0885,,-0.0885,,,CLOSED,Max SL
54,2026-09-08 16:49:18,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78607.5,78352.5,255.0,1,0.255,,0.255,,,CLOSED,Trail SL (stage 2)
55,2026-09-08 17:36:01,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78448.0,78279.0,169.0,1,0.169,,0.169,,,CLOSED,Trail SL (stage 1)
56,2026-09-08 18:25:32,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78360.5,78436.0,-75.5,1,-0.0755,,-0.0755,,,CLOSED,Max SL
57,2026-09-08 19:07:15,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78100.5,78035.0,-65.5,1,-0.0655,,-0.0655,,,CLOSED,Max SL
58,2026-09-08 22:13:15,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78645.5,78824.0,178.5,1,0.1785,,0.1785,,,CLOSED,Trail SL (stage 0)
59,2026-09-09 00:58:58,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78349.0,78428.5,-79.5,1,-0.0795,,-0.0795,,,CLOSED,Max SL
60,2026-09-09 06:09:09,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78684.0,78608.0,76.0,1,0.076,,0.076,,,CLOSED,Trail SL (stage 1)
61,2026-09-09 06:46:08,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78747.5,78722.5,-25.0,1,-0.025,,-0.025,,,CLOSED,Max SL
62,2026-09-09 07:45:58,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78821.0,78755.0,-66.0,1,-0.066,,-0.066,,,CLOSED,Max SL
63,2026-09-09 09:41:01,BTC/USD:USD,E1_TREND_PULLBACK,LONG,78820.0,78739.5,-80.5,1,-0.0805,,-0.0805,,,CLOSED,Max SL
64,2026-09-09 17:20:56,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78921.0,79149.0,-228.0,1,-0.228,,-0.228,,,CLOSED,Max SL
65,2026-09-09 20:30:55,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78939.5,79133.0,-193.5,1,-0.1935,,-0.1935,,,CLOSED,Max SL
66,2026-09-10 05:29:45,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78002.5,78268.0,-265.5,1,-0.2655,,-0.2655,,,CLOSED,Max SL
67,2026-09-10 08:25:45,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,78071.0,78344.5,-273.5,1,-0.2735,,-0.2735,,,CLOSED,Max SL
68,2026-09-10 16:04:17,BTC/USD:USD,E1_TREND_PULLBACK,SHORT,77986.5,77825.5,161.0,1,0.161,,0.161,,,CLOSED,Trail SL (stage 0)
